,12,30,32,33,34,39,47,48,53,98,101,120,142,185,199,214,216,220,222,224,240,241,242,247,262,283,288,301,313,330,341,348,360,366,367,391,396,397,399,409,434,477,479,538,549,563,581,586,587,590,594,595,597,624,629,637,665,670,685,695,705,713,714,715,716,718,719,728,765,770,788,813,820,825,826,837,838,840,847,890,891,914,915,919,929,942,945,951,961,962,963,969,976,978,994,1001,1010,1028,1033,1043,1052,1075,1111,1117,1123,1149,1155,1160,1164,1230,1234,1236,1241,1264,1272,1282,1284,1293,1306,1318,1363,1368,1376,1382,1384,1438,1439,1441,1459,1462,1474,1491,1503,1508,1514,1515,1518,1520,1528,1535,1536,1576,1594,1601,1602,1629,1632,1638,1687,1690,1717,1718,1769,1775,1786,1824,1829,1830,1842,1846,1871,1880,1890,1891,1948,1955,1959,1960,1969,1978,1992,1999,2014,2018,2023,2051,2053,2104,2110,2123,2124,2161,2162,2171,2173,2180,2181,2194,2200,2203,2207,2210,2213,2215,2219,2222,2224,2237,2268,2272,2273,2296,2312,2315,2330,2357,2358,2359,2487,2495,2524,2532,2533,2539,2557,2615,2625,2627,2633,2634,2643,2674,2706,2731,2743,2745,2752,2769,2819,2822,2824,2867,2876,2879,2919,2947,2949,2950,3001,3002,3003,3006,3012,3017,3033,3037,3038,3055,3059,3067,3071,3081,3091,3101,3108,3109,3113,3122,3131,3141,3155,3156,3157,3158,3202,3223,3240,3248,3283,3290,3306,3310,3371,3383,3384,3394,3400,3417,3422,3428,3430,3431,3455,3487,3491,3553,3556,3557,3561,3566,3569,3575,3576,3577,3579,3587,3600,3601,3620,3627,3638,3659,3665,3667,3669,3678,3683,3687,3689,3692,3702,3713,3759,3838,3849,3851,3853,3854,3857,3866,3868,3903,3932,3934,3936,3937,3957,3965,3988,4001,4014,4051,4057,4064,4067,4069,4074,4084,4161,4170,4171,4172,4174,4199,4200,4232,4234,4256,4257,4277,4283,4306,4312,4314,4318,4319,4321,4327,4329,4332,4354,4360,4430,4477,4493,4494,4495,4496,4499,4501,4502,4542,4582,4594,4597,4600,4601,4609,4615,4638,4668,4675,4688,4689,4774,4790,4794,4818,4830,4837,4839,4860,4882,4939,4940,4948,4958,4969,4973,5002,5004,5008,5025,5029,5031,5051,5063,5067,5091,5104,5105,5121,5126,5142,5145,5157,5160,5168,5172,5174,5191,5199,5212,5216,5230,5264,5265,5266,5270,5272,5288,5313,5315,5320,5324,5327,5328,5329,5332,5341,5350,5354,5359,5360,5372,5373,5427,5446,5465,5468,5495,5552,5570,5641,5645,5646,5652,5653,5655,5676,5696,5698,5699,5724,5743,5764,5784,5788,5796,5806,5824,5827,5836,5880,5901,5971,5981,5997,6036,6038,6039,6095,6097,6241,6273,6278,6279,6280,6282,6283,6286,6296,6303,6307,6309,6317,6318,6330,6347,6351,6352,6355,6357,6362,6363,6364,6366,6367,6372,6373,6374,6398,6401,6402,6403,6404,6414,6423,6445,6446,6447,6450,6464,6503,6504,6511,6515,6523,6563,6574,6576,6583,6624,6632,6636,6646,6648,6652,6662,6674,6675,6696,6699,6702,6706,6707,6715,6723,6737,6764,6772,6774,6775,6785,6913,6916,6947,7001,7004,7018,7029,7049,7051,7053,7056,7057,7069,7070,7076,7079,7096,7097,7099,7103,7105,7108,7124,7127,7128,7130,7133,7162,7164,7171,7263,7264,7272,7286,7305,7306,7358,7378,7408,7409,7444,7453,7456,7462,7465,7499,7538,7594,7644,7704,7718,7743,7754,7791,7804,7805,7837,7852,7866,7903,7915,7940,7941,7993,8038,8050,8061,8082,8111,8139,8209,8226,8269,8309,8317,8318,8324,8334,8347,8349,8407,8412,8443,8470,8477,8483,8492,8507,8519,8528,8529,8530,8542,8544,8547,8549,8564,8581,8607,8624,8638,8644,8660,8676,8685,8722,8728,8743,8796,8800,8804,8807,8842,8843,8850,8875,8876,8900,8942,8991,8999,9021,9023,9034,9046,9047,9051,9056,9060,9068,9073,9076,9077,9083,9103,9111,9134,9173,9180,9182,9188,9194,9214,9232,9235,9246,9249,9254,9308,9319,9332,9333,9355,9358,9388,9407,9413,9415,9446,9447,9450,9452,9453,9466,9473,9510,9517,9534,9535,9536,9540,9582,9595,9597,9728,9737,9746,9750,9770,9775,9778,9787,9796,9833,9848,9865,9882,9886,9891,9945,9955,9957,9961,9966,9980,9982,9989,9997,10005,10011,10019,10062,10068,10095,10110,10112,10135,10140,10149,10158,10172,10184,10189,10200,10202,10203,10205,10212,10231,10261,10265,10287,10288,10308,10312,10346,10360,10379,10391,10403,10409,10410,10424,10455,10459,10462,10478,10486,10525,10538,10544,10551,10554,10562,10563,10568,10576,10578,10581,10610,10630,10631,10635,10654,10673,10682,10742,10769,10785,10793,10797,10804,10826,10855,10857,10859,10870,10974,11001,11009,11010,11025,11026,11027,11031,11045,11069,11096,11112,11130,11151,11182,11197,11211,11213,11226,11254,11261,11264,11283,11314,11326,22797,22802,22875,22904,22917,22918,22925,23037,23136,23171,23175,23205,23213,23220,23242,23284,23312,23316,23318,23321,23406,23414,23461,23492,23516,23533,23560,23597,23601,23635,23643,23657,23753,23767,24145,25801,25874,25875,25891,25924,25928,25932,25939,25966,25975,25984,26040,26061,26084,26085,26090,26137,26157,26239,26253,26525,26585,26872,26960,27010,27034,27074,27122,27152,27178,27242,27244,27299,27346,27347,28639,28755,28959,28965,28983,29015,29068,29089,29091,29126,29128,29887,29902,29909,29914,29923,29949,29951,29992,30001,30061,30812,30817,30835,50486,50487,50515,50604,50617,50814,50856,51015,51050,51056,51083,51099,51102,51109,51154,51155,51177,51179,51181,51192,51200,51201,51205,51218,51227,51296,51299,51302,51311,51313,51316,51330,51338,51339,51351,51368,51388,51411,51439,51449,51458,51514,51645,51660,51726,51733,51734,51760,51762,53335,53342,53354,53826,53827,53829,53831,53832,53833,54102,54145,54210,54440,54757,54762,54763,54809,54855,54962,54996,55013,55016,55026,55027,55055,55103,55137,55165,55228,55240,55244,55268,55276,55283,55301,55303,55304,55332,55342,55357,55365,55388,55432,55509,55532,55540,55646,55711,55752,55786,55799,55803,55816,55825,55862,55872,55902,55911,56169,56246,56261,56288,56300,56649,56675,56833,56849,56894,56920,56922,56938,56944,56967,56994,56998,57016,57088,57089,57103,57136,57143,57156,57179,57214,57405,57465,57475,57526,57544,57552,57562,57580,57608,57633,57639,57664,57722,57730,57758,57817,57823,57864,58191,58472,58475,58488,59082,59084,59274,60468,60481,60675,63875,63920,63923,63928,63940,64005,64084,64092,64098,64102,64105,64108,64127,64151,64231,64283,64288,64332,64333,64407,64581,64711,64757,64859,65985,79057,79085,79090,79152,79154,79155,79168,79174,79180,79191,79413,79415,79572,79589,79603,79611,79626,79651,79689,79703,79711,79713,79746,79750,79772,79785,79827,79887,79888,79930,79956,79960,80168,80183,80195,80221,80270,80298,80301,80315,80328,80339,80704,80740,80821,80830,80833,81552,81553,81558,81578,81671,83401,83442,83468,83604,83639,83643,83657,83666,83690,83706,83733,83886,83888,83930,84189,84293,84319,84327,84417,84518,84541,84617,84632,84639,84648,84649,84651,84674,84675,84689,84706,84708,84735,84791,84803,84823,84830,84836,84868,84895,84935,84957,84985,85004,85027,85236,85477,87178,89790,90187,90417,90693,91107,91300,91851,92196,92241,92745,92840,93190,94031,94234,94240,112495,112744,115362,116039,116238,116255,117289,118788,119548,120224,120425,121214,122970,123169,123688,123803,124975,125981,126969,127018,127544,127687,128218,128346,128486,128488,129607,129642,130271,130367,130733,133746,134111,137835,137872,139065,140686,140707,140825,143662,144363,144423,145264,145270,145788,145864,146225,146227,146722,147184,147463,147920,148534,148811,149466,151516,151525,151636,152007,152189,152831,152926,153918,154091,154197,154661,154754,154761,154807,158158,158219,158833,159195,159371,163183,163778,163782,166824,168455,169611,169792,170954,171392,195827,196051,196383,196410,197257,197259,199675,200879,200916,200942,201562,202299,202309,202781,204962,219699,219972,220042,221662,221692,221935,222166,254102,254228,255167,255488,256236,256356,256586,256691,257194,259307,260436,261729,282969,283229,283298,283383,283392,283537,283897,284021,284023,284098,284161,284340,284443,284578,284612,284618,284723,284837,284904,285084,285313,286097,286530,327657,338324,338339,338785,339105,339390,340061,340277,344148,344752,346389,348094,353132,353135,353189,353514,374454,374918,374986,375190,375387,376940,386618,387103,387695,387882,388698,388699,388743,389058,389336,390205,399671,400120,400961,401097,401115,402415,415117,440026,440823,440915,440993,441168,493911,494143,641649,641700,642273,645745,651746,653464,654790,727910,728730,728978,729083,729230,729359,729678,730102,768239,100129960,100130476,100131564,100133941,100134229,100170841,100287616,100288911,100306951,100379345,100505664,100505702,100505812,100505839,100505851,100506013,100506098,100506119,100506497,100506696,100506730,100506776,100506990,100507487,100652772,100861540,100996756,101926907,101927164,101927811,101928152,101928153,101928578,101928837,101929243,102723775,102724851,102724880,105379426
GSM1300911,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,9.37981165437153,11.7203695838782,10.6811839662283,7.535280288340241,9.5794137871845,8.71149487874215,8.17582420290104,7.857092876846959,11.8548230945,7.44824150936167,8.78509602644972,12.1686169199864,10.321902144966401,6.83281696565599,11.8401980832812,6.44023521371482,9.384219491702382,10.6861628130182,8.85531674736373,6.16891347189181,7.6311302074124,9.70898272659899,10.5987184412583,8.2415943065663,9.1796915582241,8.87565135137362,9.875878477056618,9.88495124670129,9.36715252997515,8.96770010878851,11.856126123213999,8.89154766933409,11.1606170666083,6.339781658117349,8.213899765888211,8.78646445734236,14.1710199305478,10.3577060366188,9.88035045975385,9.13435800352313,9.636717496742099,8.308011878011209,7.19156932613508,9.303253785014348,8.56205594940719,9.56501171352132,8.40983804484964,9.048521872689081,10.5412965818801,10.029702421506,7.9594855283513795,11.503979329655301,7.4112239116160294,13.820157605896801,9.38398626333003,8.01085406985685,7.217344143558661,9.182389502162199,10.234741466449599,10.9242289735081,8.36848807719826,8.00137565967105,11.2559888861801,7.58345567323072,9.15941541246082,10.821244714919699,12.3781694443942,9.527650100288028,8.48723077861524,11.6377256973515,8.70813868734074,10.2670714869601,9.857234121929961,7.7077969466215,8.38266093421424,10.023677630455001,9.12375031153363,9.6169449721099,7.44450729495654,11.1842828926754,5.400484052665241,8.24225338441906,10.5504909529441,8.11070626651912,9.96558789989632,10.0810873311303,7.7506682768097805,7.50734302773464,6.952557545239269,7.32907805498172,8.45390539970695,11.141364792817301,9.89978077759131,8.3982693165234,8.39230495068336,7.42702223705574,11.267459165812198,6.85984643617272,8.468146950539559,7.911307940831519,7.48654296236375,7.29513389248621,10.423105467736,6.96358933654481,8.1854132530214,9.89475909795714,9.28823453059337,8.33334958621136,9.20342826910944,7.74252491267527,8.60141491126783,7.5070199025802395,7.3289603143507005,8.53633081468925,6.19210652866541,7.041263083194621,6.682294217864139,7.792295629161769,6.529901674830719,7.076793561684691,8.50958720274375,7.12095167733959,6.872550638385191,9.63671313971392,9.90017852142809,7.63066390210627,7.17242381627075,10.7468758681381,6.98318296118721,9.19561755285434,8.11621352679555,7.99795603048982,10.845723985882799,9.49356516714418,9.986090799914619,8.37910023551234,5.24016791134805,10.0624219129112,9.984004442481279,10.046058878477801,9.659852140457831,8.20140938808076,11.264714870427401,8.023563657367621,9.79597715691297,6.77948037232762,7.420730976755179,9.042455359269619,8.79500328809428,9.72904915478591,12.166945812109098,6.81787848052296,9.70035744509593,11.735504899075801,11.626066519889,6.44069148248072,8.171002940235981,10.6196730947045,10.4201896499717,6.4441078612397895,6.44637633916112,9.44686256697017,8.07182089642793,9.787637731537211,8.75844648917839,10.3624504404455,8.67089475777774,9.35710143912478,9.25769772857307,8.01772352295175,6.06320297296533,9.71538219479076,9.154205269816211,8.43901729170159,8.55468080374635,6.52824447786346,7.413792114291169,8.60410278522777,10.402398342857401,8.083666344167089,7.592130179799829,8.19089720380695,10.773899440914901,6.253972186517741,4.61643706298004,7.909258940123269,10.2659758826989,8.88946830133173,6.01730432213759,7.317366552021821,7.87088201252292,11.32367506341,8.72355471807559,8.40325260650442,5.623165122722981,8.04927363108722,9.3919830897453,9.29368428890166,10.9774158162902,8.18847739539554,12.578655906346299,9.115879403944499,9.241977996259429,9.28601301607276,8.864423522557109,8.92039735277306,9.356808869507699,9.012724778102731,7.156470888290929,10.4569175681419,9.54955068659275,9.01864160335941,7.08428920465748,7.23811365798993,10.2690842865163,10.325501865702302,8.61266018535547,8.95018143900282,7.88188833573374,8.48694553564781,9.16491734679574,9.511832070736011,8.1211190013188,10.8729889791009,6.10822769453962,7.797514523034151,9.28471705709775,9.479959802180359,8.27535527828738,10.330182928438,10.1270490993921,9.7479601686115,7.65236376577913,9.96487397620129,8.19960171591817,11.1881870365858,6.15058019693436,11.249413221450201,6.9564800622762,9.31347107064624,10.307337585921099,6.24275860218477,9.15999133408963,8.46645772753798,9.22450169278117,7.99708790968642,7.88891257779987,7.468765124330409,10.530070358516099,7.23625087422189,9.516019542030369,9.67236435679581,8.42432821908988,7.82081846968779,9.12161864723293,6.04577343790436,8.75309541988843,7.511852091733201,7.93031289691507,6.968551240471469,10.5242244709005,8.48967357879295,6.432189633803639,8.70713099093811,8.46575606716972,8.28425281709992,5.90148655236044,8.686582244572019,5.42813368574349,7.3022079824874995,8.552271552943981,9.08845531470232,10.4013015804566,6.61662120338516,8.28178484399419,9.83800866380352,7.621625696983191,9.57556373400963,7.42449940662939,8.6537849425079,9.87750583483108,6.79860529676003,7.9738410896027005,7.94080272625335,5.291142656580001,7.600425340315731,8.923331168932618,8.38515152931222,7.881331350589241,6.52282803537891,7.83816566923498,9.62682259658819,7.98455730736207,9.45110004539453,10.6559902603067,8.66277447566774,9.472672288552381,7.299353913098231,9.30223482475377,5.82766719466231,9.04563883786939,9.138443745508761,9.49033654416455,9.55640988352577,7.33500364233037,8.06817871095055,7.00995006127275,8.65179377359929,7.75555396385499,9.81254621383268,8.45702157592789,9.78135023971123,8.40280301657357,8.284677489325599,10.1078939619967,11.942493848036099,9.24749316989641,7.3220777211240495,9.49002755790501,8.50801477560799,7.9929056098733495,6.99167678508155,11.343691210357001,7.85582049221436,7.32802892168178,6.9147627993569305,7.2063149257964,6.64577952458218,8.56329226576759,8.729906706534129,6.2192445154064,8.382571770014959,6.58007873405095,5.43801913341455,7.55650177216787,7.83852761198524,7.567871457852339,9.30424866263157,7.20822020548347,7.52449643569152,6.61095002482699,8.10395262558977,9.456454103576801,11.980083589623499,10.5467317007343,9.63329819489994,11.158377555568599,5.04623824186544,8.24458127367154,6.82936478421034,8.620712047339701,8.486163713863501,9.76947941931195,6.2177502614344595,6.767734419810901,9.01194938655051,7.7802800725146195,7.63554568351851,5.6905652068634405,8.444294361119079,7.624328196245299,4.65498544802219,8.32460499274219,8.63690848259631,9.39256166195933,7.781764575242571,10.291529974031802,7.4593532511857905,7.45367790786307,11.592998258864,8.67839962155585,9.06274167878222,7.686041353048839,8.56440260371477,7.39084810172853,8.79760301816842,10.363101763703302,5.8722616951574,7.31718353184251,9.33129848825552,8.18936034668881,7.33941518997667,9.221643517765859,7.3087551207258095,9.99967724677874,9.64191440928472,11.657650391403198,6.38327936610886,9.238112004923108,8.929791089726079,9.14559198364758,8.29950833052871,7.69951647991337,7.879564881863019,8.83658795410606,10.4022565962739,8.37915834155536,8.3591334586816,8.93784774231881,9.105794598811482,7.02089792620387,7.57665659860181,5.734383393008139,9.217248070505882,11.5243830078791,8.922779664466901,7.847026967873419,9.320551967605999,8.0525915112086,6.783062427491401,9.716373093104071,9.49677595940016,7.652550532406191,8.881640202566,8.68535109694929,9.34385043291556,8.70557117351009,8.09194652823039,8.239385772736991,6.78454957854482,10.2363073927685,7.6605103357799695,7.78330271376593,8.8701963776517,10.337980820963699,8.34249730501453,8.38230609083301,8.63539983207713,7.20737520635178,11.3671385384147,11.725796926454999,8.02021627477437,8.01887373133262,6.943311604189759,9.869188322472269,6.374959450356609,10.075295000206,6.914092749745821,8.853748070969539,5.26965156237848,7.18109480921201,7.970536546984509,10.221342088584802,6.89407879892308,11.135202055318999,9.82567646310375,7.329589652148269,7.45480346591016,12.3437182224842,7.38697364508282,12.545294945253902,7.07764415697351,7.465321960307901,11.898275827339999,11.607758149106902,6.52655633549342,9.58723430610031,5.24151805374533,8.05185723991209,9.24182696239516,8.20893089890894,5.52815945932387,8.04238486724833,8.691199399535401,8.08943701818966,10.0064308262635,9.06673362288503,7.66719296102,8.06486355654616,8.72293210520968,7.710734874430809,8.19050411200135,6.80359991631243,9.07718294816807,10.9557133393238,6.030768007100481,9.861013466438019,7.00192761001196,7.20003691051154,8.58151238572024,8.24523228299785,8.36317471660747,10.0803107355325,9.775329161965029,10.5413715454424,8.2205372568193,7.55757747288982,8.48500730237015,5.60886565936908,8.02601776312493,9.420669315335811,9.63336427379079,11.9132284123811,5.536870562877259,7.99491734628856,7.86481830272339,9.10493575346088,8.39181820793332,6.866735298063401,7.75668135269408,10.7646249472507,9.75423821595099,9.80552822544891,8.691713997873741,7.8428458890609,9.483080729285641,6.80693558565945,9.622045721736699,9.47182130815725,8.53566393647984,8.07658047588301,9.98124064930498,8.8131356298019,10.477499469959302,8.20518490470531,10.927470012416899,7.44386291105072,10.790818593352899,10.3391476549988,9.454248277218571,6.115725936952679,8.76767426485945,6.7031213367407,8.56736101552092,7.60732700279403,8.84938702619292,7.53104275260982,6.40746975252408,6.592374420233639,10.8282640926869,7.12607253957689,9.68312032968575,8.66001939696351,7.51821154240593,11.005118623076001,6.57054694936414,6.57399276586076,8.19400596143148,7.848286613482701,6.99527161149451,7.224812244314441,9.062090706933661,6.05859915465274,9.14756653686524,8.4630550906409,11.968103268709301,6.48249186512311,12.987951299858999,8.4304080991212,10.3035079226331,9.129189719493231,8.9824329522538,5.94032029757815,6.18527841960079,5.63315584554839,6.54338823974236,7.864530475169361,6.7904719897971795,8.30736554964334,9.077917819667858,7.100039648988769,8.00929546490628,9.248409687447712,10.3245022339382,8.25045567461666,6.27586159032945,6.55157815745217,11.9527527096188,5.07902748743436,6.351396870923559,7.4155888468090705,7.50622559787188,6.71711194983415,9.974875216815029,6.3738146272673095,9.61806081603118,5.7953936524820495,9.83715887006086,7.1809653300917695,6.94219658906733,8.7937829284564,7.785439686292309,6.96795372967888,11.598001537491697,9.45378667962109,10.0877503494638,8.11430718306312,7.4260142855743005,8.40330241282684,5.62017607046314,8.71996251439279,11.2193151038379,7.56555467911906,5.726393013896639,7.31309416708758,7.37582877254539,7.199174613879469,7.63509964310051,8.50244481252103,5.710117168546961,8.88848615720842,8.30069016404959,7.715960304041589,9.47967525784124,8.62081024418336,5.90670503835697,7.5491775467302205,8.06331160711287,8.891086102932821,8.787728011215941,7.047010403866009,8.58262850203946,8.46847319065929,5.87360123601414,9.7870887169477,8.24133465587559,7.9798645161746204,9.898649472802632,8.856706797199768,6.156234255755369,6.78237672615666,7.22668206012406,4.9707182108260595,7.60475436212807,7.227109988552519,6.5867576640198395,8.56560772802887,8.31821397061498,5.3838132276912996,8.68944539446858,5.91114995820415,7.6471499866375305,8.22417482556253,9.71039536384071,5.958953057315131,9.66439997252743,7.94280119038116,9.665673630491199,8.832862544175539,7.769922396314571,5.29688864243079,10.158886181745501,6.65007104135064,6.924445822619691,11.942807269877601,6.549907046719969,6.21712502210546,7.09723898647212,9.48250761703888,6.799569930415079,8.253104061633131,7.66027548463873,7.7781279750483705,6.64272272951545,6.1896725847981,9.657478830718311,9.174527953857051,11.756112306138801,13.5632201753376,7.29734916852298,5.4414123148892495,6.21700375774545,9.90723289350738,6.88678014341807,5.42110822271223,4.802749609287781,8.186591748241499,5.07566669926482,9.04843569851724,7.68797027378551,7.48141644812662,10.078680781420902,6.29710844513757,7.53109789900155,6.763506485523549,7.07531173856241,7.646062021486929,8.211689969311559,9.89620723512061,9.318438946770929,10.3846746192843,13.9735276886792,7.56985454234542,9.49377289138382,8.09269666684553,8.49032045793556,6.30973692912472,7.52116248019688,5.1386967256116,7.86767447750032,8.00863415729266,8.138205273100821,6.256381529674409,11.254132023529301,7.846442942324231,7.33646537629118,9.36346380623977,11.9027424869395,7.47632965661739,7.57947126622981,6.40788189448563,7.48180802579699,7.60759023299842,6.91693701378254,6.60536329894099,7.53699706658198,7.827435619474059,7.484855798748679,5.90686042986791,9.383267799089321,7.21663984587567,9.56713827773274,6.34143901908663,7.318985867613191,6.55188517630636,7.1338510871122,8.047148522195341,6.56473753520292,6.74646068855108,7.26949609421423,6.05310582854432,7.14628593236438,7.96128573388028,7.390477569180111,6.473509934258901,5.953982840729459,6.441474449579769,6.82918264954472,7.471787136392139,8.40454663346016,6.78045005498494,6.13456357240975,7.5998654685774305
